ppt,trial,block,stake,s1,s2,choice,stimuli_left,stimuli_right,points,rews_1,rews_2,rt_1,rt_2,timeout_1,timeout_2,missed,score
122,107,4,1,1,1,2,1,2,0.777778,0.777778,0.555556,1.09889,0.332539,0,0,0,166.667
122,108,4,1,2,2,3,3,4,1,0.888889,1,1.31172,0.247854,0,0,0,167.667
122,109,4,5,2,2,3,4,3,0.777778,0.777778,0.777778,1.23078,0.29905,0,0,0,171.556
122,110,4,5,2,1,4,3,4,0.666667,0.666667,0.555556,1.02111,0.225097,0,0,0,174.889
122,111,4,5,2,2,3,4,3,0.444444,0.444444,0.444444,1.27192,0.212491,0,0,0,177.111
122,112,4,5,2,1,4,4,3,0.555556,0.555556,0.555556,0.573549,0.361695,0,0,0,179.889
122,113,4,1,2,2,3,4,3,0.444444,0.555556,0.444444,1.32811,0.462391,0,0,0,180.333
122,114,4,1,1,1,2,1,2,0.333333,0.333333,0.222222,0.895542,0.395577,0,0,0,180.667
122,115,4,5,1,2,1,2,1,0,0.444444,0,1.07778,0.267313,0,0,0,180.667
122,116,4,5,2,1,4,3,4,0.444444,0.444444,0,0.50695,0.788213,0,0,0,182.889
122,117,4,5,2,1,4,3,4,0.666667,0.666667,0.111111,0.792498,0.498305,0,0,0,186.222
122,118,4,1,2,0,-1,3,4,0,0.444444,0.222222,-1,-1,1,0,1,186.222
122,119,4,5,1,1,2,1,2,0.777778,0.777778,0.333333,1.70463,0.596441,0,0,0,190.111
122,120,4,1,1,2,1,2,1,0.333333,1,0.333333,1.03855,0.649788,0,0,0,190.444
122,121,4,5,1,1,2,1,2,0.666667,0.666667,0.222222,0.836951,0.231942,0,0,0,193.778
122,122,4,1,2,2,3,4,3,0.333333,0.444444,0.333333,1.3478,0.315225,0,0,0,194.111
122,123,4,5,1,1,2,2,1,0.666667,0.666667,0.444444,0.725448,0.345602,0,0,0,197.444
122,124,4,1,1,2,1,2,1,0.666667,0.555556,0.666667,1.25834,0.307832,0,0,0,198.111
122,125,4,1,2,1,4,4,3,0.333333,0.333333,0.777778,0.749912,0.207703,0,0,0,198.444
122,126,4,1,1,2,1,2,1,0.888889,0.444444,0.888889,0.47223,0.290437,0,0,0,199.333
122,127,4,5,1,2,1,1,2,0.888889,0.333333,0.888889,0.663863,0.229973,0,0,0,203.778
122,128,4,1,1,2,1,1,2,0.555556,0.555556,0.555556,1.20912,0.229352,0,0,0,204.333
122,129,4,5,1,1,2,1,2,0.666667,0.666667,0.555556,1.11898,0.261754,0,0,0,207.667
122,130,4,5,1,1,2,1,2,0.777778,0.777778,0.444444,0.69777,0.239792,0,0,0,211.556
122,131,4,5,2,1,4,3,4,0.777778,0.777778,0.111111,0.793875,0.367603,0,0,0,215.444
122,132,4,1,1,1,2,2,1,0.888889,0.888889,0.333333,1.67461,0.529258,0,0,0,216.333
122,133,4,5,1,1,2,2,1,0.555556,0.555556,0,0.668392,0.292841,0,0,0,219.111
122,134,4,1,2,2,3,4,3,0,0.777778,0,1.29804,0.521214,0,0,0,219.111
122,135,4,1,1,2,1,2,1,0.111111,0.888889,0.111111,1.46508,0.376477,0,0,0,219.222
122,136,4,5,2,0,-1,4,3,0,0.888889,0.111111,-1,-1,1,0,1,219.222
122,137,4,5,1,1,2,2,1,0.777778,0.777778,0.333333,1.01479,0.2569,0,0,0,223.111
122,138,4,5,2,1,4,3,4,0.777778,0.777778,0.333333,0.739602,0.424277,0,0,0,227
122,139,4,1,2,2,3,4,3,0.777778,0.555556,0.777778,0.980036,0.4309,0,0,0,227.778
106,0,1,1,2,1,4,4,3,0.444444,0.444444,0.777778,0.642212,0.528366,0,0,0,0.444444
106,1,1,1,2,2,3,4,3,0.444444,0.333333,0.444444,0.334108,0.164505,0,0,0,0.888889
106,2,1,1,2,1,4,3,4,0.111111,0.111111,0.444444,0.593272,0.320138,0,0,0,1
106,3,1,1,1,2,1,2,1,0.333333,0.111111,0.333333,0.799123,0.708072,0,0,0,1.33333
106,4,1,1,1,2,1,2,1,0,0,0,1.60539,0.546624,0,0,0,1.33333
106,5,1,5,1,1,2,2,1,0.222222,0.222222,0.222222,0.58039,0.46927,0,0,0,2.44444
106,6,1,5,2,2,3,3,4,0.222222,0.333333,0.222222,0.681369,0.294616,0,0,0,3.55556
106,7,1,5,2,1,4,3,4,0.444444,0.444444,0.222222,1.02869,0.250138,0,0,0,5.77778
106,8,1,5,1,1,2,2,1,0.333333,0.333333,0.444444,0.874436,0.258863,0,0,0,7.44444
106,9,1,5,1,2,1,1,2,0.111111,0.555556,0.111111,0.737456,0.192316,0,0,0,8
106,10,1,5,1,1,2,1,2,0.222222,0.222222,0.222222,0.487306,0.336811,0,0,0,9.11111
106,11,1,5,1,1,2,2,1,0.111111,0.111111,0,1.05119,0.169599,0,0,0,9.66667
106,12,1,1,2,2,3,4,3,0.111111,0.222222,0.111111,1.02017,0.0100694,0,0,0,9.77778
106,13,1,1,2,1,4,4,3,0.111111,0.111111,0,0.5602,0.16399,0,0,0,9.88889
106,14,1,1,1,2,1,2,1,0,0.222222,0,1.08952,0.195406,0,0,0,9.88889
106,15,1,1,1,2,1,1,2,0,0.111111,0,0.847172,0.670646,0,0,0,9.88889
106,16,1,1,1,1,2,1,2,0.222222,0.222222,0.111111,0.930382,0.197151,0,0,0,10.1111
106,17,1,5,2,1,4,4,3,0,0,0.444444,0.838415,0.0534223,0,0,0,10.1111
106,18,1,1,2,2,3,3,4,0.555556,0.111111,0.555556,0.690127,0.172777,0,0,0,10.6667
106,19,1,1,1,2,1,2,1,0.333333,0.111111,0.333333,0.687856,0.16502,0,0,0,11
106,20,1,5,1,1,2,2,1,0.222222,0.222222,0.666667,0.584487,0.21839,0,0,0,12.1111
106,21,1,1,1,2,1,1,2,0.555556,0.222222,0.555556,0.708877,0.212554,0,0,0,12.6667
106,22,1,5,2,2,3,3,4,0.333333,0.444444,0.333333,1.62642,0.190696,0,0,0,14.3333
106,23,1,5,1,2,1,2,1,0.555556,1,0.555556,1.01879,0.708004,0,0,0,17.1111
106,24,1,1,2,1,4,3,4,0.666667,0.666667,0.888889,0.847462,0.155822,0,0,0,17.7778
106,25,1,1,1,1,2,2,1,0.666667,0.666667,0.888889,0.668132,1.06649,0,0,0,18.4444
106,26,1,5,2,1,4,4,3,0.666667,0.666667,0.666667,0.558696,0.0165653,0,0,0,21.7778
106,27,1,1,1,1,2,2,1,0.555556,0.555556,0.666667,0.691417,0.397922,0,0,0,22.3333
106,28,1,5,2,1,4,4,3,0.555556,0.555556,0.666667,1.34223,0.212698,0,0,0,25.1111
106,29,1,1,1,1,2,1,2,0.222222,0.222222,0.888889,1.04074,0.286175,0,0,0,25.3333
106,30,1,1,2,2,3,3,4,0.777778,0.111111,0.777778,0.444974,0.203247,0,0,0,26.1111
106,31,1,5,2,2,3,4,3,0.777778,0.222222,0.777778,0.857696,0.16374,0,0,0,30
106,32,1,5,2,2,3,3,4,1,0.222222,1,1.03024,0.0726562,0,0,0,35
106,33,1,1,2,2,3,3,4,0.888889,0.222222,0.888889,0.555517,0.253089,0,0,0,35.8889
106,34,1,1,1,2,1,1,2,0.888889,0.111111,0.888889,0.687029,0.628336,0,0,0,36.7778
106,35,2,1,1,2,1,2,1,1,0.555556,1,1.06766,0.292696,0,0,0,37.7778
106,36,2,5,1,2,1,2,1,1,0.777778,1,1.26806,0.0731091,0,0,0,42.7778
106,37,2,5,2,2,3,4,3,0.777778,0.777778,0.777778,0.817333,0.160636,0,0,0,46.6667
106,38,2,1,2,2,3,3,4,0.333333,0.666667,0.333333,1.45307,0.183654,0,0,0,47
106,39,2,5,2,1,4,4,3,0.666667,0.666667,0.333333,1.15777,0.100187,0,0,0,50.3333
106,40,2,5,1,1,2,2,1,0.555556,0.555556,1,1.20814,0.0373443,0,0,0,53.1111
106,41,2,5,2,1,4,3,4,0.444444,0.444444,0.888889,1.13533,0.000889819,0,0,0,55.3333
106,42,2,1,2,2,3,3,4,0.777778,0.666667,0.777778,0.53796,0.179486,0,0,0,56.1111
106,43,2,1,1,2,1,1,2,0.888889,0.555556,0.888889,0.888408,0.000950136,0,0,0,57
106,44,2,1,1,2,1,2,1,0.777778,0.444444,0.777778,1.23925,0.206297,0,0,0,57.7778
106,45,2,5,2,2,3,4,3,0.666667,0.444444,0.666667,0.797954,0.182662,0,0,0,61.1111
106,46,2,5,1,2,1,1,2,1,0.666667,1,0.844035,0.138833,0,0,0,66.1111
106,47,2,5,2,1,4,3,4,0.777778,0.777778,0.666667,0.961954,0.10746,0,0,0,70
106,48,2,5,1,2,1,2,1,0.888889,0.444444,0.888889,0.826307,0.16655,0,0,0,74.4444
106,49,2,1,1,2,1,1,2,0.666667,0.111111,0.666667,0.703466,0.185749,0,0,0,75.1111
106,50,2,1,1,1,2,2,1,0,0,0.777778,0.655035,0.168585,0,0,0,75.1111
106,51,2,5,1,2,1,1,2,0.444444,0.444444,0.444444,0.750009,0.141505,0,0,0,77.3333
106,52,2,5,2,2,3,4,3,0.111111,0.333333,0.111111,1.39929,0.000947127,0,0,0,77.8889
106,53,2,5,1,1,2,2,1,0.333333,0.333333,0.333333,0.900683,0.194272,0,0,0,79.5556
106,54,2,5,2,1,4,4,3,0.444444,0.444444,0.111111,0.5796,0.191103,0,0,0,81.7778
106,55,2,5,2,1,4,3,4,0.555556,0.555556,0.222222,0.688758,0.156854,0,0,0,84.5556
106,56,2,5,1,1,2,1,2,0.444444,0.444444,0.333333,1.76329,0.584339,0,0,0,86.7778
106,57,2,1,1,1,2,2,1,0.333333,0.333333,0.555556,0.386496,0.139544,0,0,0,87.1111
106,58,2,5,1,2,1,1,2,0.555556,0.444444,0.555556,0.726192,0.0700995,0,0,0,89.8889
106,59,2,5,2,2,3,4,3,0.555556,0.222222,0.555556,0.733531,0.02777,0,0,0,92.6667
106,60,2,5,2,2,3,3,4,0.444444,0.111111,0.444444,0.731927,0.348879,0,0,0,94.8889
106,61,2,5,2,2,3,4,3,0.444444,0.333333,0.444444,1.24076,0.194432,0,0,0,97.1111
106,62,2,5,1,1,2,2,1,0.222222,0.222222,0.333333,1.1626,0.136468,0,0,0,98.2222
106,63,2,5,2,2,3,3,4,0.666667,0,0.666667,0.838703,0.157088,0,0,0,101.556
106,64,2,1,2,2,3,4,3,0.666667,0.222222,0.666667,0.588661,0.451257,0,0,0,102.222
106,65,2,1,1,2,1,2,1,0.888889,0.444444,0.888889,0.76808,0.0864433,0,0,0,103.111
106,66,2,5,2,2,3,3,4,1,0.111111,1,0.738822,0.00100919,0,0,0,108.111
106,67,2,1,2,2,3,3,4,0.777778,0.333333,0.777778,0.571815,0.234231,0,0,0,108.889
106,68,2,1,1,2,1,1,2,0.888889,0.222222,0.888889,1.95283,0.567638,0,0,0,109.778
106,69,2,5,1,2,1,2,1,0.777778,0.111111,0.777778,0.718961,0.100722,0,0,0,113.667
106,70,3,5,2,2,3,4,3,0.555556,0.111111,0.555556,0.897119,0.164692,0,0,0,116.444
106,71,3,1,1,1,2,2,1,0.111111,0.111111,0.333333,1.04699,0.1668,0,0,0,116.556
106,72,3,1,1,2,1,1,2,0.333333,0,0.333333,0.577246,0.149231,0,0,0,116.889
106,73,3,5,2,1,4,4,3,0.111111,0.111111,0.333333,0.571708,0.0141205,0,0,0,117.444
106,74,3,5,1,2,1,2,1,0.222222,0.222222,0.222222,0.862187,0.127259,0,0,0,118.556
106,75,3,1,1,2,1,1,2,0.333333,0,0.333333,0.806515,0.20156,0,0,0,118.889
106,76,3,5,1,2,1,2,1,0.222222,0.111111,0.222222,0.773846,0.0928941,0,0,0,120
106,77,3,1,1,1,2,1,2,0.222222,0.222222,0.333333,0.625633,0.256325,0,0,0,120.222
106,78,3,5,2,2,3,3,4,0.333333,0,0.333333,0.697391,0.096649,0,0,0,121.889
106,79,3,5,1,2,1,2,1,0.333333,0.666667,0.333333,0.848854,0.156209,0,0,0,123.556
106,80,3,5,1,2,1,2,1,0.666667,0.222222,0.666667,0.796229,0.171045,0,0,0,126.889
106,81,3,1,1,2,1,1,2,0.555556,0,0.555556,0.594902,0.131247,0,0,0,127.444
106,82,3,1,2,1,4,3,4,0.111111,0.111111,0.888889,0.423915,0.000925409,0,0,0,127.556
106,83,3,1,1,2,1,1,2,0.777778,0.555556,0.777778,0.515976,0.00745893,0,0,0,128.333
106,84,3,1,2,2,3,4,3,0.666667,0.555556,0.666667,0.958412,0.280437,0,0,0,129
106,85,3,5,2,2,3,4,3,0.777778,0.555556,0.777778,0.762027,0.187663,0,0,0,132.889
106,86,3,1,2,2,3,4,3,0.444444,0.777778,0.444444,0.467839,0.157387,0,0,0,133.333
106,87,3,1,1,1,2,1,2,0.777778,0.777778,0.555556,0.8536,0.191229,0,0,0,134.111
106,88,3,5,2,1,4,3,4,0.777778,0.777778,0.555556,1.0954,0.0168768,0,0,0,138
106,89,3,1,1,1,2,1,2,0.888889,0.888889,0.777778,0.876597,0.000938885,0,0,0,138.889
106,90,3,1,1,1,2,1,2,0.777778,0.777778,1,0.719323,0.183769,0,0,0,139.667
106,91,3,1,2,1,4,4,3,0.888889,0.888889,0.666667,0.592603,0.0524091,0,0,0,140.556
106,92,3,1,1,1,2,2,1,0.777778,0.777778,0.333333,0.749805,0.147512,0,0,0,141.333
106,93,3,5,2,1,4,3,4,1,1,0.333333,0.623989,0.0589082,0,0,0,146.333
106,94,3,1,1,1,2,2,1,0.555556,0.555556,1,0.720691,0.0170811,0,0,0,146.889
106,95,3,5,1,2,1,1,2,0.777778,0.777778,0.777778,0.898596,0.052373,0,0,0,150.778
106,96,3,5,1,2,1,1,2,0.777778,0.666667,0.777778,0.658444,0.180737,0,0,0,154.667
106,97,3,5,1,2,1,1,2,0.777778,0.666667,0.777778,0.454234,0.176705,0,0,0,158.556
106,98,3,1,2,2,3,3,4,0.888889,0.888889,0.888889,0.704657,0.0860242,0,0,0,159.444
106,99,3,5,2,2,3,4,3,0.777778,0.666667,0.777778,0.640081,0.608846,0,0,0,163.333
106,100,3,1,1,2,1,1,2,0.666667,0.444444,0.666667,0.477392,0.000967494,0,0,0,164
106,101,3,5,2,2,3,3,4,0.888889,0.555556,0.888889,0.760728,0.000981943,0,0,0,168.444
106,102,3,1,1,2,1,1,2,0.888889,0.666667,0.888889,0.881398,0.155274,0,0,0,169.333
106,103,3,5,1,2,1,2,1,0.777778,0.555556,0.777778,0.80125,0.0132589,0,0,0,173.222
106,104,3,1,2,2,3,3,4,0.555556,0.222222,0.555556,1.47718,0.707571,0,0,0,173.778
106,105,4,1,1,2,1,2,1,0.555556,0.666667,0.555556,1.35026,0.0538032,0,0,0,174.333
106,106,4,5,1,2,1,2,1,0.222222,0.111111,0.222222,0.676123,0.000923662,0,0,0,175.444
106,107,4,5,2,1,4,3,4,0.111111,0.111111,0,0.657032,0.00135303,0,0,0,176
106,108,4,1,2,2,3,3,4,0.222222,0.222222,0.222222,0.673724,0.000833381,0,0,0,176.222
106,109,4,1,1,2,1,1,2,0.333333,0.444444,0.333333,0.722576,0.0151747,0,0,0,176.556
106,110,4,1,2,2,3,3,4,0.333333,0.666667,0.333333,1.0031,0.115938,0,0,0,176.889
106,111,4,5,1,2,1,1,2,0.888889,0.666667,0.888889,0.33118,0.00496662,0,0,0,181.333
106,112,4,1,1,2,1,2,1,0.888889,0.444444,0.888889,0.71657,0.12025,0,0,0,182.222
106,113,4,5,2,2,3,3,4,0.666667,0.666667,0.666667,0.670831,0.274618,0,0,0,185.556
106,114,4,5,2,2,3,4,3,0.444444,0.333333,0.444444,0.622812,0.238411,0,0,0,187.778
106,115,4,5,2,2,3,3,4,0.333333,0.111111,0.333333,0.555961,0.0566547,0,0,0,189.444
106,116,4,1,2,1,4,3,4,0.444444,0.444444,0.222222,0.400298,0.000926764,0,0,0,189.889
106,117,4,1,2,1,4,4,3,0.333333,0.333333,0,0.451404,0.000806907,0,0,0,190.222
106,118,4,1,2,2,3,3,4,0.222222,0.333333,0.222222,0.354256,0.0221068,0,0,0,190.444
106,119,4,5,2,2,3,4,3,0.111111,0.111111,0.111111,0.743673,0.213308,0,0,0,191
106,120,4,5,1,1,2,2,1,0,0,0.111111,0.984703,0.140851,0,0,0,191
106,121,4,5,1,2,1,2,1,0.111111,0.111111,0.111111,0.710526,0.104425,0,0,0,191.556
106,122,4,1,1,1,2,2,1,0.111111,0.111111,0.555556,0.408136,0.0819438,0,0,0,191.667
106,123,4,1,1,2,1,1,2,0.222222,0.333333,0.222222,0.627953,0.224231,0,0,0,191.889
106,124,4,1,2,2,3,4,3,0.222222,0.666667,0.222222,0.653959,0.0625475,0,0,0,192.111
106,125,4,1,2,1,4,4,3,0.666667,0.666667,0.444444,0.294444,0.0690867,0,0,0,192.778
106,126,4,1,2,1,4,4,3,0.555556,0.555556,0.333333,0.333136,0.0106839,0,0,0,193.333
106,127,4,1,1,1,2,1,2,0.777778,0.777778,0.333333,0.674539,0.194005,0,0,0,194.111
106,128,4,1,2,1,4,3,4,0.666667,0.666667,0.333333,0.456806,0.136529,0,0,0,194.778
106,129,4,1,1,1,2,2,1,0.888889,0.888889,0,0.510612,0.000628569,0,0,0,195.667
106,130,4,1,1,2,1,2,1,0.111111,0.777778,0.111111,0.635497,0.00632138,0,0,0,195.778
106,131,4,5,1,1,2,1,2,0.222222,0.222222,0.444444,0.753398,0.0339179,0,0,0,196.889
106,132,4,5,1,2,1,1,2,0.555556,0.111111,0.555556,0.642731,0.0462254,0,0,0,199.667
106,133,4,5,1,2,1,1,2,0.777778,0.111111,0.777778,0.469792,0.411902,0,0,0,203.556
106,134,4,5,1,2,1,2,1,0.777778,0.111111,0.777778,0.636291,0.174564,0,0,0,207.444
106,135,4,5,2,2,3,3,4,0.555556,0.222222,0.555556,0.678515,0.142094,0,0,0,210.222
106,136,4,5,1,1,2,1,2,0.222222,0.222222,0.444444,0.843306,0.268119,0,0,0,211.333
106,137,4,1,1,2,1,2,1,0.333333,0.111111,0.333333,0.676568,0.258375,0,0,0,211.667
106,138,4,5,2,1,4,4,3,0.111111,0.111111,0.444444,0.509399,0.111349,0,0,0,212.222
106,139,4,5,2,2,3,3,4,0.111111,0.333333,0.111111,0.790859,0.000935491,0,0,0,212.778
125,0,1,5,1,1,2,2,1,0.555556,0.555556,0.333333,0.655893,0.636806,0,0,0,2.77778
125,1,1,1,1,1,2,2,1,0.666667,0.666667,0.333333,0.362606,0.468455,0,0,0,3.44444
125,2,1,1,2,1,4,4,3,0.777778,0.777778,0.666667,0.512534,0.325995,0,0,0,4.22222
125,3,1,1,1,1,2,1,2,0.555556,0.555556,0.555556,0.779657,0.374991,0,0,0,4.77778
125,4,1,5,1,1,2,2,1,0.777778,0.777778,0.666667,0.402502,0.300822,0,0,0,8.66667
125,5,1,1,2,1,4,4,3,0.666667,0.666667,0.555556,0.353891,0.366417,0,0,0,9.33333
125,6,1,1,2,1,4,3,4,0.444444,0.444444,0.555556,0.717065,0.703495,0,0,0,9.77778
125,7,1,5,2,1,4,4,3,0.333333,0.333333,0.444444,0.638063,0.48191,0,0,0,11.4444
125,8,1,5,1,2,1,2,1,0.111111,0.444444,0.111111,1.0006,0.445219,0,0,0,12
125,9,1,1,2,1,4,3,4,0.222222,0.222222,0,1.20682,0.686647,0,0,0,12.2222
125,10,1,1,1,2,1,1,2,0.111111,0.333333,0.111111,0.652985,0.314408,0,0,0,12.3333
125,11,1,1,2,2,3,4,3,0.111111,0.444444,0.111111,0.685405,0.294462,0,0,0,12.4444
125,12,1,5,2,2,3,3,4,0,0.666667,0,1.3442,0.360741,0,0,0,12.4444
125,13,1,5,1,1,2,1,2,0.666667,0.666667,0.222222,0.542475,0.335032,0,0,0,15.7778
125,14,1,5,2,1,4,3,4,0.555556,0.555556,0.333333,0.663652,0.407226,0,0,0,18.5556
125,15,1,1,1,1,2,1,2,0.444444,0.444444,0.555556,0.508195,0.412716,0,0,0,19
125,16,1,5,2,1,4,3,4,0.666667,0.666667,0.777778,0.640056,0.479543,0,0,0,22.3333
125,17,1,5,2,1,4,4,3,0.777778,0.777778,0.333333,0.492571,0.337332,0,0,0,26.2222
125,18,1,5,1,1,2,1,2,0.888889,0.888889,0.666667,0.487271,0.388262,0,0,0,30.6667
125,19,1,1,2,1,4,3,4,0.666667,0.666667,0.333333,0.963414,0.629747,0,0,0,31.3333
125,20,1,1,1,1,2,2,1,0.666667,0.666667,0.333333,0.608913,0.335724,0,0,0,32
125,21,1,1,1,1,2,1,2,0.444444,0.444444,0.444444,0.609993,0.336453,0,0,0,32.4444
125,22,1,5,2,1,4,3,4,0.444444,0.444444,0.111111,0.383972,0.305175,0,0,0,34.6667
125,23,1,5,1,1,2,2,1,0.333333,0.333333,0,0.504899,0.264206,0,0,0,36.3333
125,24,1,5,2,1,4,3,4,0.333333,0.333333,0.111111,0.393066,0.279314,0,0,0,38
125,25,1,5,1,1,2,1,2,0.222222,0.222222,0.111111,0.593963,0.304409,0,0,0,39.1111
125,26,1,1,2,2,3,3,4,0.222222,0.333333,0.222222,0.77089,0.510236,0,0,0,39.3333
125,27,1,5,2,2,3,4,3,0.444444,0.333333,0.444444,0.717523,0.301214,0,0,0,41.5556
125,28,1,1,2,2,3,3,4,0,0.333333,0,0.367683,0.458907,0,0,0,41.5556
125,29,1,1,1,2,1,2,1,0.222222,0.555556,0.222222,0.710778,0.319963,0,0,0,41.7778
125,30,1,1,1,1,2,1,2,0.555556,0.555556,0.555556,0.698855,0.328242,0,0,0,42.3333
125,31,1,5,1,1,2,1,2,0.444444,0.444444,0.333333,0.518545,0.255356,0,0,0,44.5556
125,32,1,5,2,1,4,4,3,0.555556,0.555556,0.111111,0.677891,0.317594,0,0,0,47.3333
125,33,1,1,2,1,4,4,3,0.222222,0.222222,0.222222,0.634104,0.368187,0,0,0,47.5556
125,34,1,1,2,2,3,3,4,0.333333,0.222222,0.333333,0.542902,0.322047,0,0,0,47.8889
125,35,2,5,1,1,2,2,1,0.111111,0.111111,0.222222,0.85483,0.612875,0,0,0,48.4444
125,36,2,5,2,1,4,4,3,0.222222,0.222222,0.444444,0.868704,0.564426,0,0,0,49.5556
125,37,2,1,2,2,3,3,4,0.555556,0,0.555556,0.726281,0.418757,0,0,0,50.1111
125,38,2,5,2,2,3,4,3,0.777778,0.222222,0.777778,0.610654,0.519512,0,0,0,54
125,39,2,5,2,2,3,3,4,0.555556,0.222222,0.555556,0.616893,0.373268,0,0,0,56.7778
125,40,2,1,2,2,3,4,3,0.444444,0,0.444444,0.63924,0.475881,0,0,0,57.2222
125,41,2,1,2,2,3,4,3,0.555556,0.111111,0.555556,0.56206,0.208872,0,0,0,57.7778
125,42,2,5,2,2,3,4,3,0.777778,0,0.777778,0.406338,0.244669,0,0,0,61.6667
125,43,2,1,1,2,1,2,1,1,0.111111,1,0.750428,0.827749,0,0,0,62.6667
125,44,2,1,2,2,3,3,4,0.888889,0.111111,0.888889,0.604599,0.345697,0,0,0,63.5556
125,45,2,1,2,2,3,3,4,0.666667,0.111111,0.666667,0.734038,0.462174,0,0,0,64.2222
125,46,2,1,1,2,1,1,2,0.444444,0.222222,0.444444,0.709492,0.389617,0,0,0,64.6667
125,47,2,1,1,2,1,1,2,0.444444,0.111111,0.444444,0.737509,0.602742,0,0,0,65.1111
125,48,2,5,2,2,3,4,3,0.555556,0.111111,0.555556,0.537594,0.41392,0,0,0,67.8889
125,49,2,5,1,2,1,1,2,0.444444,0.111111,0.444444,0.63654,0.292411,0,0,0,70.1111
125,50,2,1,1,2,1,1,2,0.444444,0.222222,0.444444,0.438319,0.395094,0,0,0,70.5556
125,51,2,5,2,2,3,4,3,0.333333,0.222222,0.333333,0.605229,0.299188,0,0,0,72.2222
125,52,2,5,1,2,1,1,2,0.222222,0.444444,0.222222,0.662847,0.357661,0,0,0,73.3333
125,53,2,5,2,1,4,4,3,0.444444,0.444444,0.222222,0.823289,0.333333,0,0,0,75.5556
125,54,2,1,2,1,4,3,4,0.555556,0.555556,0.222222,0.537505,0.388756,0,0,0,76.1111
125,55,2,1,2,1,4,4,3,0.555556,0.555556,0.111111,0.821249,1.05423,0,0,0,76.6667
125,56,2,5,1,1,2,1,2,0.444444,0.444444,0.222222,0.473073,0.431905,0,0,0,78.8889
125,57,2,1,2,1,4,4,3,0.444444,0.444444,0.111111,0.474458,0.543142,0,0,0,79.3333
125,58,2,1,2,1,4,3,4,0.666667,0.666667,0.222222,0.406,0.479144,0,0,0,80
125,59,2,5,2,1,4,3,4,0.555556,0.555556,0,0.635835,0.501769,0,0,0,82.7778
125,60,2,1,2,1,4,4,3,0.333333,0.333333,0,0.626832,0.424274,0,0,0,83.1111
125,61,2,5,1,1,2,1,2,0.222222,0.222222,0.222222,0.641072,0.401152,0,0,0,84.2222
125,62,2,1,2,2,3,4,3,0,0.111111,0,0.842231,0.270412,0,0,0,84.2222
125,63,2,1,2,2,3,3,4,0.333333,0.111111,0.333333,0.649312,0.335324,0,0,0,84.5556
125,64,2,5,1,2,1,1,2,0.222222,0,0.222222,0.59944,0.401245,0,0,0,85.6667
125,65,2,1,1,1,2,2,1,0.111111,0.111111,0.111111,0.638119,0.336076,0,0,0,85.7778
125,66,2,5,1,2,1,1,2,0,0.111111,0,0.510743,0.329708,0,0,0,85.7778
125,67,2,1,1,2,1,2,1,0.111111,0.222222,0.111111,0.716891,0.33467,0,0,0,85.8889
125,68,2,5,1,1,2,2,1,0.222222,0.222222,0,0.465796,0.293692,0,0,0,87
125,69,2,5,2,1,4,4,3,0.111111,0.111111,0.111111,0.5956,0.359622,0,0,0,87.5556
125,70,3,1,2,1,4,3,4,0.222222,0.222222,0.444444,0.614768,0.578127,0,0,0,87.7778
125,71,3,5,1,2,1,1,2,0.111111,0,0.111111,0.426287,0.228005,0,0,0,88.3333
125,72,3,5,2,1,4,3,4,0.333333,0.333333,0.333333,0.613803,0.216323,0,0,0,90
125,73,3,1,2,1,4,3,4,0.222222,0.222222,0.444444,0.512652,0.25978,0,0,0,90.2222
125,74,3,1,1,1,2,1,2,0.444444,0.444444,0.444444,0.995378,0.34593,0,0,0,90.6667
125,75,3,1,1,1,2,1,2,0.222222,0.222222,0.666667,0.571277,0.874896,0,0,0,90.8889
125,76,3,5,1,1,2,2,1,0.444444,0.444444,0.777778,0.65235,0.321644,0,0,0,93.1111
125,77,3,1,2,1,4,3,4,0.222222,0.222222,0.888889,0.522765,0.547804,0,0,0,93.3333
125,78,3,5,2,1,4,3,4,0.555556,0.555556,0.666667,0.398038,0.50242,0,0,0,96.1111
125,79,3,1,2,1,4,3,4,0.444444,0.444444,0.666667,0.367335,0.322711,0,0,0,96.5556
125,80,3,5,2,1,4,4,3,0.111111,0.111111,0.444444,0.458311,0.325557,0,0,0,97.1111
125,81,3,5,1,2,1,1,2,0.222222,0.111111,0.222222,0.778198,0.212869,0,0,0,98.2222
125,82,3,1,1,2,1,2,1,0.333333,0.333333,0.333333,0.659198,0.27076,0,0,0,98.5556
125,83,3,5,1,2,1,2,1,0.111111,0.333333,0.111111,0.516874,0.22788,0,0,0,99.1111
125,84,3,1,1,2,1,2,1,0.111111,0.888889,0.111111,0.539735,0.39792,0,0,0,99.2222
125,85,3,5,2,1,4,3,4,0.555556,0.555556,0.222222,0.546376,0.255374,0,0,0,102
125,86,3,1,2,1,4,3,4,0.333333,0.333333,0.333333,0.470996,0.278017,0,0,0,102.333
125,87,3,5,1,2,1,1,2,0.444444,0.111111,0.444444,0.762989,0.381829,0,0,0,104.556
125,88,3,5,2,2,3,3,4,0.666667,0.444444,0.666667,0.846837,0.273943,0,0,0,107.889
125,89,3,5,1,2,1,2,1,0.333333,0.444444,0.333333,0.412663,0.311656,0,0,0,109.556
125,90,3,1,2,2,3,4,3,0.222222,0.555556,0.222222,0.730527,0.268291,0,0,0,109.778
