choice,rt,task,ppt,feedback,safe_magnitudes,risky_magnitudes,optimal,risky_probability,ambiguity,attempt,rt_flip
0,4.873,2,179,41,0.41,0.71,1,0.5,0,1,4.873
1,2.874,2,179,-64,-0.4,-0.64,1,0.5,0,1,2.874
0,1.556,2,179,41,0.41,0.58,1,0.5,1,1,1.556
1,3.441,2,179,0,-0.45,-0.71,1,0.5,1,1,3.441
1,2.523,2,179,0,0.53,1.12,1,0.5,0,1,2.523
1,1.472,2,180,-49,-0.36,-0.49,1,0.5,1,1,1.472
1,1.341,2,180,0,-0.32,-0.56,1,0.5,1,1,1.341
1,0.876,2,180,-54,-0.34,-0.54,1,0.5,0,1,0.876
0,0.775,2,180,55,0.55,1.51,0,0.5,1,1,-0.775
1,0.922,2,180,0,-0.44,-0.4,1,0.5,0,1,0.922
1,0.807,2,180,0,0.51,1.22,1,0.5,0,1,0.807
1,0.955,2,180,77,0.37,0.77,1,0.5,1,1,0.955
1,0.975,2,180,0,-0.33,-0.77,0,0.5,0,1,-0.975
1,0.792,2,180,0,-0.53,-1.22,0,0.5,1,1,-0.792
0,0.99,2,180,44,0.44,0.38,1,0.5,0,1,0.99
1,1.424,2,180,68,0.32,0.68,1,0.5,0,1,1.424
1,1.273,2,180,65,0.34,0.65,0,0.5,1,1,-1.273
1,1.108,2,180,0,-0.45,-0.77,1,0.5,0,1,1.108
1,0.774,2,180,0,-0.38,-0.8,0,0.5,0,1,-0.774
0,1.825,2,180,-30,-0.3,-0.68,1,0.5,0,1,1.825
1,1.091,2,180,132,0.49,1.32,1,0.5,0,1,1.091
1,0.826,2,180,-80,-0.42,-0.8,1,0.5,1,1,0.826
0,1.208,2,180,38,0.38,0.64,1,0.5,1,1,1.208
1,1.274,2,180,0,0.47,1.03,1,0.5,1,1,1.274
1,0.774,2,180,0,-0.55,-1.3,0,0.5,0,1,-0.774
1,0.99,2,180,-38,-0.42,-0.38,1,0.5,1,1,0.99
0,1.225,2,180,-51,-0.51,-1.22,1,0.5,0,1,1.225
0,1.207,2,180,51,0.51,1.02,1,0.5,1,1,1.207
0,0.758,2,180,54,0.54,0.78,1,0.5,1,1,0.758
0,0.575,2,180,42,0.42,0.96,0,0.5,0,1,-0.575
1,0.875,2,180,-105,-0.33,-1.05,0,0.5,1,1,-0.875
1,1.057,2,180,0,-0.54,-0.94,1,0.5,1,1,1.057
1,1.291,2,180,0,-0.5,-0.86,1,0.5,0,1,1.291
0,2.137,2,180,54,0.54,0.94,1,0.5,0,1,2.137
1,1.14,2,180,-119,-0.55,-1.19,0,0.5,1,1,-1.14
0,1.122,2,180,-45,-0.45,-1.22,1,0.5,0,1,1.122
0,0.858,2,180,41,0.41,0.65,1,0.5,1,1,0.858
1,0.739,2,180,0,-0.49,-1.41,0,0.5,1,1,-0.739
0,1.29,2,180,36,0.36,0.59,1,0.5,0,1,1.29
0,0.542,2,180,42,0.42,0.37,1,0.5,1,1,0.542
0,0.891,2,180,-45,-0.45,-0.71,0,0.5,1,1,-0.891
0,0.608,2,180,53,0.53,1.3,0,0.5,0,1,-0.608
0,0.608,2,180,33,0.33,0.77,0,0.5,0,1,-0.608
0,0.607,2,180,43,0.43,0.71,1,0.5,0,1,0.607
0,0.542,2,180,32,0.32,0.62,1,0.5,1,1,0.542
1,2.703,2,181,82,0.49,0.82,0,0.5,1,1,-2.703
1,2.018,2,181,-72,-0.42,-0.72,1,0.5,1,1,2.018
1,2.11,2,181,105,0.35,1.05,1,0.5,1,1,2.11
1,2.26,2,181,-40,-0.44,-0.4,1,0.5,0,1,2.26
0,1.716,2,181,50,0.5,0.62,1,0.5,1,1,1.716
1,2.378,2,181,96,0.4,0.96,1,0.5,0,1,2.378
1,3.782,2,181,-141,-0.49,-1.41,0,0.5,0,1,-3.782
1,5.001,2,181,0,-0.53,-1.51,0,0.5,1,1,-5.001
0,3.188,2,181,34,0.34,0.43,1,0.5,0,1,3.188
0,2.084,2,181,32,0.32,0.68,0,0.5,1,1,-2.084
0,2.16,2,181,-34,-0.34,-0.49,0,0.5,1,1,-2.16
1,2.519,2,181,0,-0.42,-0.96,0,0.5,0,1,-2.519
1,1.248,2,181,65,0.43,0.65,0,0.5,1,1,-1.248
1,1.515,2,181,0,-0.33,-0.98,0,0.5,1,1,-1.515
0,2.159,2,181,-51,-0.51,-1.22,1,0.5,1,1,2.159
1,2.001,2,181,0,-0.3,-0.56,1,0.5,0,1,2.001
1,2.058,2,181,0,0.53,1.51,1,0.5,0,1,2.058
1,0.865,2,181,0,0.47,1.32,1,0.5,0,1,0.865
1,3.497,2,181,-102,-0.51,-1.02,1,0.5,0,1,3.497
1,1.157,2,181,132,0.49,1.32,1,0.5,1,1,1.157
1,1.767,2,181,-122,-0.47,-1.22,0,0.5,1,1,-1.767
1,2.343,2,181,-49,-0.38,-0.49,1,0.5,0,1,2.343
1,1.633,2,181,130,0.55,1.3,1,0.5,1,1,1.633
1,2.51,2,181,0,-0.32,-0.62,1,0.5,1,1,2.51
0,2.369,2,181,46,0.46,0.36,1,0.5,0,1,2.369
0,1.826,2,181,46,0.46,0.39,1,0.5,1,1,1.826
1,2.352,2,181,86,0.5,0.86,0,0.5,0,1,-2.352
1,2.343,2,181,65,0.43,0.65,0,0.5,0,1,-2.343
1,1.275,2,181,64,0.38,0.64,0,0.5,1,1,-1.275
1,5.01,2,181,0,-0.44,-0.37,1,0.5,1,1,5.01
1,1.516,2,181,0,0.35,0.84,1,0.5,0,1,1.516
0,4.015,2,181,-53,-0.53,-1.3,1,0.5,0,1,4.015
1,1.876,2,181,-91,-0.35,-0.91,0,0.5,0,1,-1.876
1,1.19,2,181,74,0.32,0.74,1,0.5,0,1,1.19
1,1.316,2,181,-70,-0.5,-0.7,1,0.5,0,1,1.316
1,0.923,2,181,0,0.49,1.22,1,0.5,0,1,0.923
0,4.416,2,181,-43,-0.43,-0.52,0,0.5,0,1,-4.416
0,1.124,2,181,34,0.34,0.43,1,0.5,1,1,1.124
0,1.516,2,181,-50,-0.5,-0.62,0,0.5,1,1,-1.516
0,1.842,2,181,-43,-0.43,-0.71,0,0.5,1,1,-1.842
1,5.537,2,182,94,0.5,0.94,0,0.5,1,1,-5.537
0,3.246,2,182,-50,-0.5,-0.94,0,0.5,1,1,-3.246
1,4.378,2,182,0,0.38,0.65,0,0.5,0,1,-4.378
0,4.149,2,182,-51,-0.51,-1.12,1,0.5,1,1,4.149
1,2.038,2,182,-130,-0.55,-1.3,0,0.5,1,1,-2.038
1,3.429,2,182,71,0.41,0.71,0,0.5,1,1,-3.429
1,3.618,2,182,0,-0.34,-0.54,1,0.5,0,1,3.618
0,1.881,2,182,-47,-0.47,-1.32,1,0.5,1,1,1.881
1,5.499,2,182,0,-0.38,-0.64,1,0.5,1,1,5.499
0,3.496,2,182,41,0.41,0.65,1,0.5,0,1,3.496
1,1.567,2,182,0,0.37,1.05,1,0.5,1,1,1.567
0,2.696,2,182,32,0.32,0.56,1,0.5,1,1,2.696
1,2.72,2,182,130,0.55,1.3,1,0.5,0,1,2.72
1,6.82,2,182,72,0.42,0.72,0,0.5,1,1,-6.82
