"participant","signal","stimulus_intensity","response","confidence","accuracy"
"94",1,14,1,80,1
"94",1,10,1,69,1
"94",1,10,1,58,1
"94",1,6,1,61,1
"94",1,6,1,84,1
"94",1,2,0,26,0
"94",0,6,0,63,1
"94",1,6,1,69,1
"94",1,2,1,69,1
"94",0,2,0,45,1
"94",0,2,1,53,0
"94",1,6,0,35,0
"94",1,10,1,51,1
"94",0,10,1,34,0
"94",1,14,1,46,1
"94",1,14,1,70,1
"94",0,10,0,71,1
"94",1,10,1,42,1
"94",1,6,0,52,0
"94",1,10,1,48,1
"94",0,10,0,59,1
"94",0,6,1,51,0
"94",1,10,0,30,0
"94",1,14,0,15,0
"94",0,18,0,69,1
"94",0,18,0,65,1
"94",0,14,0,63,1
"94",1,14,1,66,1
"94",0,10,0,64,1
"94",1,10,1,45,1
"94",1,6,1,50,1
"94",1,6,1,51,1
"94",1,2,0,51,0
"94",0,6,0,45,1
"94",1,6,1,55,1
"94",1,2,1,43,1
"94",1,2,1,40,1
"94",0,2,0,35,1
"94",1,2,1,56,1
"94",1,2,1,40,1
"94",0,2,1,43,0
"94",0,6,0,50,1
"94",1,6,1,44,1
"94",1,2,1,45,1
"94",0,2,0,73,1
"94",0,2,1,66,0
"94",0,6,1,59,0
"94",0,10,0,51,1
"94",0,10,0,67,1
"94",0,6,1,44,0
"94",1,10,1,50,1
"94",1,10,1,70,1
"94",1,6,1,65,1
"94",0,6,0,34,1
"94",0,2,0,82,1
"94",1,2,1,62,1
"94",1,2,0,0,0
"94",0,6,0,48,1
"94",0,6,0,77,1
"94",0,2,1,44,0
"94",0,6,1,72,0
"94",1,10,1,66,1
"94",0,10,0,0,1
"94",0,6,1,66,0
"94",0,10,0,72,1
"94",1,10,0,63,0
"94",0,14,1,0,0
"94",0,18,0,47,1
"94",0,18,0,70,1
"94",1,14,1,62,1
"94",0,14,0,68,1
"94",0,10,0,58,1
"94",0,10,0,58,1
"94",0,6,0,56,1
"94",1,6,1,66,1
"94",1,2,0,63,0
"94",0,6,0,65,1
"95",1,4,1,73,1
"95",1,4,1,77,1
"95",0,2,0,77,1
"95",1,2,0,81,0
"95",1,6,0,72,0
"95",0,10,0,72,1
"95",0,10,0,73,1
"95",0,6,0,85,1
"95",1,6,1,73,1
"95",0,2,0,82,1
"95",1,2,1,62,1
"95",1,2,0,59,0
"95",1,6,0,61,0
"95",0,10,0,84,1
"95",0,10,0,78,1
"95",1,6,0,78,0
"95",1,10,1,69,1
"95",0,10,0,100,1
"95",0,6,0,66,1
"95",1,6,0,61,0
"95",0,10,0,54,1
"95",1,10,0,74,0
"95",0,14,0,77,1
"95",0,14,1,74,0
"95",0,18,0,74,1
"95",0,18,0,71,1
"95",0,14,0,72,1
"95",1,14,1,70,1
"95",1,10,0,67,0
"95",1,14,1,74,1
"95",1,14,1,65,1
"95",1,10,1,73,1
"95",0,10,0,100,1
"95",1,6,0,58,0
"95",1,10,1,76,1
"95",0,10,0,75,1
"95",1,6,1,69,1
"95",0,6,0,67,1
"95",0,2,1,100,0
"95",1,6,1,54,1
"95",0,6,0,62,1
"95",0,2,0,86,1
"95",0,2,0,66,1
"95",0,2,0,51,1
"95",0,2,1,64,0
"95",1,6,1,100,1
"95",1,6,1,100,1
"95",0,2,0,100,1
"95",1,2,0,94,0
"95",0,6,0,59,1
"95",0,6,0,75,1
"95",1,2,1,93,1
"95",0,2,0,76,1
"95",0,2,1,69,0
"95",0,6,1,42,0
"95",0,10,0,70,1
"95",0,10,0,59,1
"95",0,6,0,50,1
"95",0,6,1,65,0
"95",1,10,1,62,1
"95",1,10,1,37,1
"95",0,6,0,100,1
"95",1,6,0,100,0
"95",1,10,1,74,1
"95",1,10,1,58,1
"95",1,6,1,61,1
"95",1,6,1,100,1
"95",0,2,0,100,1
"95",1,2,1,39,1
"95",1,2,0,50,0
"95",1,6,0,83,0
"95",0,10,1,40,0
"95",0,14,0,62,1
"95",1,14,1,63,1
"95",1,10,1,70,1
"95",1,10,1,46,1
"95",0,6,1,45,0
"95",1,10,1,65,1
"95",1,10,1,70,1
"95",1,6,1,32,1
"96",0,10,0,59,1
"96",1,10,0,49,0
"96",1,14,1,36,1
"96",1,14,1,72,1
"96",0,10,0,95,1
"96",1,10,1,60,1
"96",0,6,0,70,1
"96",1,6,0,2,0
"96",1,10,1,66,1
"96",1,10,1,17,1
"96",0,6,0,72,1
"96",1,6,0,29,0
"96",1,10,1,30,1
"96",1,10,1,61,1
"96",1,6,1,16,1
"96",1,6,1,24,1
"96",1,2,1,8,1
"96",0,2,0,65,1
"96",0,2,0,22,1
"96",1,2,0,76,0
"96",1,6,1,69,1
"96",0,6,1,23,0
"96",1,10,1,0,1
"96",0,10,0,70,1
"96",0,6,0,77,1
"96",0,6,0,73,1
"96",1,2,1,55,1
"96",0,2,1,67,0
"96",0,6,0,41,1
"96",0,6,0,65,1
"96",0,2,0,21,1
"96",1,2,1,26,1
"96",1,2,0,70,0
"96",1,6,1,67,1
"96",1,6,0,13,0
"96",1,10,1,28,1
"96",0,10,0,73,1
"96",1,6,0,15,0
"96",1,10,1,54,1
"96",1,10,0,16,0
"96",0,14,0,25,1
"96",1,14,1,76,1
"96",1,10,1,3,1
"96",1,10,1,17,1
"96",1,6,1,67,1
"96",1,6,0,68,0
"96",1,10,1,26,1
"96",1,10,1,76,1
"96",0,6,0,72,1
"96",0,6,1,17,0
"96",0,10,0,69,1
"96",1,10,1,0,1
"96",1,6,0,29,0
"96",1,10,0,0,0
"96",0,14,0,79,1
"96",0,14,0,0,1
"96",0,10,0,70,1
"96",0,10,1,23,0
"96",0,14,1,16,0
"96",1,18,1,68,1
"96",1,18,1,77,1
"96",1,14,1,21,1
"96",1,14,1,74,1
"96",0,10,0,74,1
"96",0,10,0,68,1
"96",0,6,1,17,0
"96",0,10,0,62,1
"96",0,10,0,70,1
"96",0,6,1,30,0
"96",0,10,0,74,1
"96",1,10,1,17,1
"96",1,6,1,72,1
"96",0,6,1,74,0
"96",1,10,0,22,0
"96",1,14,1,73,1
"96",1,14,1,14,1
"96",0,10,0,65,1
"96",0,10,0,72,1
"96",0,6,0,24,1
"96",0,6,0,20,1
"97",0,12,0,100,1
"97",0,12,0,100,1
"97",0,8,0,52,1
"97",1,8,1,100,1
"97",0,4,0,100,1
"97",0,4,0,100,1
"97",1,2,1,59,1
"97",0,2,1,76,0
"97",0,6,0,100,1
"97",1,6,1,100,1
"97",1,2,1,81,1
"97",1,2,0,82,0
"97",0,6,0,82,1
"97",0,6,0,69,1
"97",0,2,1,68,0
"97",1,6,1,73,1
"97",1,6,1,70,1
"97",0,2,0,79,1
"97",0,2,1,34,0
"97",1,6,0,71,0
"97",1,10,0,74,0
"97",0,14,0,66,1
"97",0,14,0,78,1
"97",1,10,1,62,1
"97",0,10,0,72,1
"97",0,6,0,75,1
"97",0,6,0,83,1
"97",0,2,1,100,0
"97",1,6,1,70,1
"97",0,6,0,75,1
"97",1,2,1,36,1
"97",1,2,0,85,0
"97",1,6,1,89,1
"97",1,6,1,80,1
"97",1,2,1,79,1
"97",1,2,0,80,0
"97",1,6,1,74,1
"97",1,6,0,74,0
"97",0,10,0,79,1
"97",0,10,0,81,1
"97",1,6,1,74,1
"97",1,6,0,75,0
"97",0,10,0,76,1
"97",0,10,0,49,1
"97",0,6,0,75,1
"97",1,6,1,77,1
"97",1,2,1,73,1
"97",0,2,1,74,0
"97",1,10,1,72,1
"97",0,10,0,82,1
"97",0,6,0,83,1
"97",0,6,0,83,1
"97",1,2,0,81,0
"97",0,6,0,75,1
"97",1,6,0,79,0
"97",1,10,1,71,1
"97",1,10,1,83,1
"97",0,6,0,76,1
"97",0,6,1,85,0
"97",1,10,1,78,1
"97",0,14,0,54,1
"97",1,14,1,68,1
"97",1,10,1,67,1
"97",1,10,0,72,0
"97",0,14,0,75,1
"97",1,14,0,68,0
"97",1,18,1,74,1
"97",0,18,0,70,1
"97",0,14,0,71,1
"97",0,14,0,76,1
"97",0,10,1,72,0
"97",1,14,0,78,0
"97",0,18,1,50,0
"97",0,22,0,67,1
"97",1,22,1,69,1
"97",1,18,0,44,0
"97",1,22,1,62,1
"97",1,22,1,70,1
"98",0,8,0,79,1
"98",0,8,0,54,1
"98",1,4,0,73,0
"98",0,8,1,75,0
"98",0,12,0,73,1
"98",0,12,0,67,1
"98",1,8,1,65,1
"98",1,8,1,74,1
"98",0,4,0,70,1
"98",0,4,1,71,0
"98",0,8,0,65,1
"98",0,8,0,54,1
"98",1,4,1,51,1
"98",0,4,0,58,1
"98",0,2,0,64,1
"98",1,2,0,65,0
"98",1,6,1,65,1
"98",1,6,0,52,0
"98",0,10,1,63,0
"98",1,14,1,50,1
"98",1,14,1,44,1
"98",1,10,0,60,0
"98",1,14,1,55,1
"98",1,14,0,61,0
"98",0,18,1,34,0
"98",0,22,1,66,0
"98",0,26,0,65,1
"98",0,26,0,68,1
"98",1,22,1,78,1
"98",0,22,0,74,1
"98",0,18,0,71,1
"98",1,18,1,70,1
"98",1,14,1,62,1
"98",0,14,0,64,1
"98",0,10,0,67,1
"98",1,10,1,58,1
"98",0,6,0,63,1
"98",0,6,1,61,0
"98",0,10,0,45,1
"98",1,10,0,66,0
"98",1,14,1,58,1
"98",1,14,1,53,1
"98",0,10,0,67,1
"98",1,10,1,64,1
"98",1,6,0,49,0
"98",1,10,1,28,1
"98",1,10,1,45,1
"98",0,6,1,50,0
"98",1,10,0,36,0
"98",0,14,0,54,1
"98",0,14,0,67,1
"98",1,10,0,74,0
"98",0,14,0,67,1
"98",1,14,0,52,0
"98",1,18,1,50,1
"98",0,18,0,56,1
"98",0,14,0,57,1
"98",1,14,1,59,1
"98",1,10,1,61,1
"98",0,10,0,56,1
"98",1,6,0,59,0
"98",0,10,0,58,1
"98",1,10,0,45,0
"98",1,14,1,56,1
"98",1,14,1,65,1
"98",1,10,0,32,0
"98",0,14,0,57,1
"98",1,14,1,63,1
"98",0,10,0,63,1
"98",0,10,1,60,0
"98",1,14,1,56,1
"98",0,14,0,57,1
"98",0,10,1,63,0
"98",1,14,1,64,1
"98",0,14,0,50,1
"98",0,10,0,60,1
"98",1,10,1,60,1
"98",1,6,0,64,0
"98",0,10,1,56,0
"98",0,14,0,59,1
"99",1,24,1,69,1
"99",0,24,0,66,1
"99",1,20,1,52,1
"99",0,20,0,45,1
"99",0,16,0,36,1
"99",1,16,0,32,0
"99",0,20,0,78,1
"99",0,20,0,30,1
"99",1,16,0,38,0
"99",1,20,1,76,1
"99",1,20,1,27,1
"99",1,16,0,19,0
"99",0,20,0,73,1
"99",0,20,0,25,1
"99",1,16,1,24,1
"99",0,16,0,27,1
"99",0,12,0,53,1
"99",0,12,0,64,1
"99",0,8,0,68,1
"99",0,8,1,32,0
"99",0,12,0,80,1
"99",1,12,1,39,1
"99",1,8,1,36,1
"99",0,8,0,35,1
"99",1,4,0,24,0
"99",1,8,1,17,1
"99",0,8,0,29,1
"99",1,4,1,22,1
"99",1,4,1,21,1
"99",0,2,1,37,0
"99",0,6,0,79,1
"99",1,6,0,70,0
"99",0,10,1,25,0
"99",1,14,0,14,0
"99",0,18,0,23,1
"99",0,18,1,33,0
"99",1,22,0,24,0
"99",0,26,0,78,1
"99",1,26,0,72,0
"99",1,30,1,23,1
"99",1,30,1,49,1
"99",1,26,1,86,1
"99",0,26,1,71,0
"99",1,30,0,16,0
"99",0,34,0,82,1
"99",1,34,1,91,1
"99",1,30,1,80,1
"99",0,30,0,94,1
"99",1,26,1,31,1
"99",0,26,0,87,1
"99",1,22,1,52,1
"99",0,22,1,36,0
"99",0,26,0,81,1
"99",1,26,1,47,1
"99",0,22,0,45,1
"99",0,22,0,18,1
"99",1,18,1,77,1
"99",0,18,1,34,0
"99",0,22,1,36,0
"99",1,26,1,82,1
"99",1,26,1,70,1
"99",0,22,0,83,1
"99",0,22,0,82,1
"99",0,18,0,71,1
"99",0,18,0,29,1
"99",1,14,1,83,1
"99",0,14,0,36,1
"99",1,10,1,78,1
"99",1,10,0,19,0
"99",1,14,1,74,1
"99",1,14,1,29,1
"99",1,10,1,22,1
"99",1,10,0,20,0
"99",1,14,1,25,1
"99",0,14,0,71,1
"99",0,10,0,87,1
"99",1,10,1,32,1
"99",1,6,1,76,1
"99",0,6,0,31,1
"99",1,2,1,43,1
"100",1,8,1,73,1
"100",0,8,0,67,1
"100",0,4,0,56,1
"100",0,4,0,67,1
"100",1,2,1,35,1
"100",1,2,0,59,0
"100",1,6,1,63,1
"100",1,6,0,36,0
"100",0,10,1,55,0
"100",1,14,0,40,0
"100",1,18,1,26,1
"100",0,18,0,49,1
"100",1,14,1,32,1
"100",0,14,0,27,1
"100",0,10,1,44,0
"100",1,14,1,73,1
"100",1,14,1,59,1
"100",1,10,1,66,1
"100",1,10,1,82,1
"100",0,6,0,71,1
"100",1,6,0,33,0
"100",1,10,0,77,0
"100",1,14,1,48,1
"100",0,14,0,40,1
"100",0,10,0,39,1
"100",1,10,1,68,1
"100",1,6,1,37,1
"100",0,6,0,28,1
"100",1,2,0,31,0
"100",0,6,0,33,1
"100",0,6,0,31,1
"100",1,2,1,81,1
"100",1,2,1,42,1
"100",1,2,0,83,0
"100",0,6,0,68,1
"100",1,6,1,72,1
"100",1,2,1,37,1
"100",1,2,1,72,1
"100",1,2,0,73,0
"100",0,6,1,23,0
"100",1,10,1,43,1
"100",1,10,0,35,0
"100",0,14,0,82,1
"100",0,14,0,83,1
"100",1,10,1,24,1
"100",1,10,1,62,1
"100",1,6,1,34,1
"100",0,6,1,26,0
"100",1,10,1,72,1
"100",0,10,0,69,1
"100",1,6,0,89,0
"100",1,10,1,87,1
"100",1,10,1,83,1
"100",0,6,1,20,0
"100",0,10,0,82,1
"100",0,10,0,83,1
"100",0,6,1,65,0
"100",0,10,0,20,1
"100",1,10,1,26,1
"100",1,6,1,14,1
"100",0,6,0,9,1
"100",0,2,1,20,0
"100",1,6,0,25,0
"100",0,10,0,20,1
"100",0,10,0,38,1
"100",0,6,0,77,1
"100",0,6,0,65,1
"100",0,2,1,8,0
"100",1,6,0,32,0
"100",0,10,0,86,1
"100",0,10,0,43,1
"100",0,6,1,7,0
"100",1,10,1,45,1
"100",0,10,0,34,1
"100",0,6,0,25,1
"100",0,6,0,11,1
"100",0,2,0,80,1
"100",0,2,0,20,1
"100",0,2,1,39,0
"100",1,6,0,10,0
"101",0,20,0,54,1
"101",0,20,0,79,1
"101",1,16,1,74,1
"101",0,16,0,100,1
"101",0,12,0,100,1
"101",0,12,0,67,1
"101",1,8,0,64,0
"101",1,12,1,50,1
"101",1,12,1,73,1
"101",1,8,1,63,1
"101",0,8,0,100,1
"101",0,4,0,100,1
"101",0,4,0,100,1
"101",0,2,0,54,1
"101",0,2,0,67,1
"101",1,2,1,59,1
"101",0,2,0,49,1
"101",0,2,0,48,1
"101",0,2,0,55,1
"101",0,2,0,58,1
"101",0,2,0,58,1
"101",1,2,0,57,0
"101",0,6,0,56,1
"101",1,6,1,99,1
"101",0,2,1,72,0
"101",1,6,0,49,0
"101",0,10,0,53,1
"101",1,10,1,61,1
"101",1,6,1,79,1
"101",1,6,1,75,1
"101",0,2,0,55,1
"101",0,2,0,69,1
"101",0,2,1,56,0
"101",0,6,0,52,1
"101",1,6,1,51,1
"101",1,2,0,53,0
"101",0,6,1,45,0
"101",0,10,0,59,1
"101",1,10,1,64,1
"101",1,6,0,34,0
"101",0,10,0,56,1
"101",0,10,1,52,0
"101",1,14,1,50,1
"101",1,14,1,73,1
"101",1,10,1,100,1
"101",1,10,0,50,0
"101",0,14,1,46,0
"101",0,18,0,100,1
"101",1,18,1,99,1
"101",1,14,1,100,1
"101",0,14,0,100,1
"101",1,10,1,100,1
"101",1,10,0,57,0
"101",1,14,1,93,1
"101",0,14,0,100,1
"101",1,10,0,26,0
"101",0,14,1,31,0
"101",0,18,0,100,1
"101",0,18,0,59,1
"101",1,14,1,22,1
"101",1,14,0,50,0
"101",1,18,1,32,1
"101",0,18,0,76,1
"101",1,14,1,72,1
"101",1,14,0,20,0
"101",0,18,0,78,1
"101",0,18,0,75,1
"101",1,14,1,71,1
"101",1,14,1,68,1
"101",1,10,1,70,1
"101",1,10,1,77,1
"101",1,6,1,77,1
"101",1,6,1,70,1
"101",0,2,0,79,1
"101",0,2,0,61,1
"101",0,2,0,22,1
"101",1,2,0,25,0
"101",1,6,1,70,1
"101",0,6,1,29,0
"101",1,10,1,72,1
"102",1,8,0,55,0
"102",0,12,0,56,1
"102",0,12,1,53,0
"102",1,16,1,57,1
"102",0,16,0,58,1
"102",1,12,1,100,1
"102",1,12,1,58,1
"102",0,8,0,60,1
"102",0,8,0,65,1
"102",1,4,1,47,1
"102",0,4,1,53,0
"102",0,8,0,56,1
"102",0,8,1,56,0
"102",1,12,1,60,1
"102",0,12,1,58,0
"102",1,16,1,39,1
"102",1,16,0,52,0
"102",1,20,1,54,1
"102",1,20,1,53,1
"102",0,16,0,72,1
"102",1,16,1,63,1
"102",0,12,0,64,1
"102",1,12,1,69,1
"102",1,8,1,68,1
"102",1,8,1,53,1
"102",0,4,1,54,0
"102",1,8,1,54,1
"102",0,8,0,54,1
"102",1,4,1,52,1
"102",0,4,1,51,0
"102",0,8,1,53,0
"102",0,12,1,56,0
"102",0,16,0,72,1
"102",1,16,1,64,1
"102",0,12,0,41,1
"102",0,12,0,55,1
"102",1,8,0,50,0
"102",0,12,0,62,1
"102",0,12,1,53,0
"102",1,16,1,53,1
"102",0,16,0,63,1
"102",1,12,1,49,1
"102",1,12,1,53,1
"102",1,8,1,47,1
"102",1,8,1,58,1
"102",0,4,1,56,0
"102",0,8,0,47,1
"102",1,8,0,46,0
"102",1,12,1,40,1
"102",0,12,0,58,1
"102",1,8,1,53,1
"102",0,8,0,46,1
"102",0,4,0,64,1
"102",1,4,0,50,0
"102",1,8,1,61,1
"102",1,8,1,58,1
"102",1,4,1,62,1
"102",1,4,1,53,1
"102",1,2,1,61,1
"102",0,2,1,58,0
"102",0,6,0,54,1
"102",1,6,1,42,1
"102",1,2,1,61,1
"102",1,2,1,4,1
"102",1,2,0,71,0
"102",0,6,1,17,0
"102",1,10,1,32,1
"102",1,10,0,39,0
"102",1,14,1,37,1
"102",1,14,1,62,1
"102",0,10,0,33,1
"102",0,10,0,37,1
"102",0,6,1,55,0
"102",1,10,1,40,1
"102",0,10,1,0,0
"102",0,14,0,63,1
"102",0,14,0,53,1
"102",0,10,0,54,1
"102",0,10,1,50,0
"102",0,14,0,50,1
"103",0,2,1,48,0
"103",0,6,0,55,1
"103",1,6,1,56,1
"103",1,2,0,49,0
"103",1,6,1,54,1
"103",0,6,0,57,1
"103",0,2,0,45,1
"103",1,2,0,52,0
"103",0,6,0,46,1
"103",1,2,1,52,1
"103",0,2,0,45,1
"103",1,2,1,42,1
"103",1,2,1,38,1
"103",1,2,0,52,0
"103",0,6,1,61,0
"103",1,10,0,47,0
"103",0,14,0,45,1
"103",0,14,1,47,0
"103",1,18,1,52,1
"103",0,18,0,56,1
"103",0,14,0,54,1
"103",1,14,1,100,1
"103",1,10,1,87,1
"103",1,10,1,59,1
"103",1,6,0,46,0
"103",1,10,1,87,1
"103",1,10,1,42,1
"103",0,6,0,63,1
"103",0,6,0,43,1
"103",1,2,0,61,0
"103",1,6,1,53,1
"103",0,6,1,59,0
"103",1,10,1,89,1
"103",1,10,1,47,1
"103",1,6,0,45,0
"103",1,10,1,100,1
"103",0,10,1,45,0
"103",0,14,0,60,1
"103",1,14,1,55,1
"103",0,10,0,64,1
"103",1,10,0,44,0
"103",0,14,0,94,1
"103",0,14,0,72,1
"103",0,10,0,58,1
"103",0,10,1,59,0
"103",1,14,1,64,1
"103",1,14,1,61,1
"103",0,10,0,92,1
"103",0,10,0,44,1
"103",0,6,1,46,0
"103",1,10,1,42,1
"103",1,10,0,54,0
"103",1,14,1,53,1
"103",0,14,1,54,0
"103",1,18,1,48,1
"103",1,18,1,53,1
"103",0,14,0,38,1
"103",0,14,0,57,1
"103",0,10,0,44,1
"103",0,10,0,48,1
"103",0,10,1,44,0
"103",1,14,1,54,1
"103",0,14,0,52,1
"103",0,10,0,53,1
"103",1,10,1,49,1
"103",0,6,0,47,1
"103",1,6,0,47,0
"103",0,10,1,48,0
"103",0,14,0,59,1
"103",0,14,0,55,1
"103",1,10,0,60,0
"103",1,14,1,58,1
"103",0,14,0,62,1
"103",0,10,0,56,1
"103",1,10,1,54,1
"103",1,6,1,62,1
"103",1,6,0,46,0
"103",0,10,0,45,1
"104",1,12,1,22,1
"104",1,12,1,32,1
"104",1,8,1,28,1
"104",1,8,1,30,1
"104",1,4,0,31,0
"104",0,8,0,30,1
"104",0,8,0,31,1
"104",0,4,0,32,1
"104",1,4,1,35,1
"104",1,2,0,35,0
"104",1,6,0,29,0
"104",1,10,1,33,1
"104",1,10,1,38,1
"104",0,6,0,31,1
"104",0,6,1,29,0
"104",1,10,0,33,0
"104",1,14,1,38,1
"104",0,14,0,34,1
"104",0,10,1,36,0
"104",1,14,1,21,1
"104",0,14,0,32,1
"104",1,10,0,28,0
"104",0,14,0,43,1
"104",0,14,0,43,1
"104",0,10,1,38,0
"104",0,14,0,27,1
"104",0,14,0,27,1
"104",1,10,1,34,1
"104",0,10,0,41,1
"104",1,6,0,29,0
"104",0,10,1,24,0
"104",1,14,1,41,1
"104",0,14,0,38,1
"104",0,10,1,23,0
"104",0,14,0,25,1
"104",1,14,1,33,1
"104",1,10,0,33,0
"104",1,14,1,41,1
"104",0,14,0,31,1
"104",1,10,1,25,1
"104",1,10,0,35,0
"104",1,14,1,14,1
"104",0,14,0,20,1
"104",1,10,1,14,1
"104",1,10,1,17,1
"104",1,6,0,19,0
"104",0,10,0,18,1
"104",0,10,1,17,0
"104",0,14,0,19,1
"104",0,14,0,18,1
"104",1,10,1,12,1
"104",1,10,1,18,1
"104",0,6,0,28,1
"104",1,6,0,17,0
"104",0,10,1,17,0
"104",0,14,0,20,1
"104",1,14,1,15,1
"104",0,10,0,14,1
"104",1,10,0,14,0
"104",1,14,1,18,1
"104",0,14,0,24,1
"104",1,10,1,22,1
"104",0,10,0,17,1
"104",0,6,0,18,1
"104",1,6,0,23,0
"104",0,10,1,0,0
"104",0,14,0,8,1
"104",0,14,0,18,1
"104",1,10,1,4,1
"104",1,10,1,5,1
"104",1,6,1,0,1
"104",1,6,0,0,0
"104",1,10,1,10,1
"104",0,10,0,8,1
"104",1,6,1,3,1
"104",1,6,1,14,1
"104",0,2,0,11,1
"104",1,2,1,0,1
"104",1,2,0,12,0
"104",1,6,0,15,0
"105",1,24,1,68,1
"105",1,24,1,52,1
"105",0,20,0,100,1
"105",0,20,0,100,1
"105",0,16,0,71,1
"105",0,16,0,59,1
"105",1,12,1,31,1
"105",1,12,1,69,1
"105",1,8,1,17,1
"105",1,8,1,31,1
"105",0,4,1,17,0
"105",0,8,1,16,0
"105",1,12,1,16,1
"105",1,12,0,30,0
"105",0,16,1,0,0
"105",1,20,1,75,1
"105",1,20,1,78,1
"105",0,16,0,71,1
"105",1,16,1,72,1
"105",0,12,0,48,1
"105",1,12,1,50,1
"105",0,8,0,17,1
"105",1,8,1,24,1
"105",0,4,1,18,0
"105",1,8,1,28,1
"105",0,8,1,14,0
"105",0,12,0,11,1
"105",1,12,1,21,1
"105",1,8,1,19,1
"105",1,8,1,19,1
"105",0,4,0,16,1
"105",0,4,1,17,0
"105",0,8,0,9,1
"105",1,8,1,24,1
"105",1,4,1,28,1
"105",1,4,0,18,0
"105",0,8,1,25,0
"105",1,12,1,52,1
"105",1,12,1,40,1
"105",1,8,1,42,1
"105",0,8,0,25,1
"105",1,4,1,26,1
"105",1,4,1,21,1
"105",1,2,1,19,1
"105",0,2,0,19,1
"105",0,2,1,17,0
"105",0,6,0,0,1
"105",0,6,1,43,0
"105",0,10,0,69,1
"105",0,10,0,65,1
"105",0,6,0,47,1
"105",0,6,0,39,1
"105",1,2,1,34,1
"105",1,2,0,59,0
"105",0,6,0,30,1
"105",1,6,1,30,1
"105",1,2,1,50,1
"105",0,2,0,42,1
"105",0,2,0,19,1
"105",0,2,0,15,1
"105",0,2,1,0,0
"105",0,6,0,48,1
"105",1,6,0,42,0
"105",0,10,1,59,0
"105",0,14,0,28,1
"105",1,14,1,52,1
"105",1,10,0,16,0
"105",1,14,1,76,1
"105",0,14,0,52,1
"105",1,10,1,19,1
"105",0,10,0,35,1
"105",1,6,1,58,1
"105",1,6,0,11,0
"105",0,10,0,66,1
"105",1,10,0,0,0
"105",1,14,0,19,0
"105",1,18,1,61,1
"105",0,18,0,22,1
"105",0,14,0,14,1
"105",0,14,0,79,1
"106",1,12,1,64,1
"106",0,12,0,29,1
"106",0,8,0,64,1
"106",1,8,1,50,1
"106",1,4,1,35,1
"106",1,4,1,68,1
"106",1,2,1,49,1
"106",0,2,1,46,0
"106",0,6,0,68,1
"106",1,6,1,61,1
"106",0,2,0,31,1
"106",1,2,0,30,0
"106",0,6,1,16,0
"106",0,10,1,14,0
"106",1,14,1,40,1
"106",0,14,0,54,1
"106",0,10,1,54,0
"106",1,14,1,23,1
"106",0,14,0,69,1
"106",1,10,1,66,1
"106",1,10,1,34,1
"106",1,6,1,83,1
"106",0,6,0,60,1
"106",0,2,0,32,1
"106",0,2,0,62,1
"106",1,2,0,31,0
"106",0,6,1,9,0
"106",1,10,0,23,0
"106",1,14,1,53,1
"106",0,14,0,27,1
"106",0,10,0,45,1
"106",1,10,0,14,0
"106",1,14,1,33,1
"106",1,14,1,42,1
"106",0,10,0,40,1
"106",0,10,0,78,1
"106",0,6,0,29,1
"106",1,6,0,52,0
"106",0,10,1,15,0
"106",1,14,1,20,1
"106",1,14,1,26,1
"106",0,10,1,49,0
"106",1,14,1,66,1
"106",1,14,1,70,1
"106",0,10,0,54,1
"106",1,10,1,38,1
"106",0,6,0,66,1
"106",1,6,1,40,1
"106",0,2,1,43,0
"106",1,6,1,47,1
"106",1,6,0,18,0
"106",1,10,1,53,1
"106",0,10,0,80,1
"106",0,6,0,58,1
"106",1,6,1,55,1
"106",1,2,1,33,1
"106",1,2,1,42,1
"106",1,2,0,19,0
"106",0,6,1,33,0
"106",0,10,1,41,0
"106",1,14,1,37,1
"106",1,14,1,58,1
"106",1,10,1,11,1
"106",1,10,1,31,1
"106",1,6,0,42,0
"106",0,10,1,68,0
"106",1,14,1,63,1
"106",1,14,1,40,1
"106",1,10,1,57,1
"106",0,10,0,58,1
"106",1,6,0,33,0
"106",1,10,1,78,1
"106",0,10,0,23,1
"106",0,6,0,39,1
"106",1,6,0,38,0
"106",1,10,1,65,1
"106",1,10,0,9,0
"106",0,14,0,68,1
"106",1,14,0,16,0
"106",1,18,1,74,1
"107",0,8,1,59,0
"107",0,12,0,62,1
"107",0,12,0,99,1
"107",1,8,1,61,1
"107",1,8,1,19,1
"107",1,4,0,26,0
"107",1,8,1,32,1
"107",1,8,0,26,0
"107",0,12,0,66,1
"107",1,12,1,68,1
"107",0,8,0,71,1
"107",1,8,1,32,1
"107",1,4,1,37,1
"107",0,4,1,24,0
"107",0,8,0,76,1
"107",1,8,0,23,0
"107",1,12,1,24,1
"107",0,12,0,0,1
"107",0,8,0,84,1
"107",1,8,1,100,1
"107",1,4,1,59,1
"107",0,4,0,32,1
"107",1,2,1,23,1
"107",0,2,0,72,1
"107",1,2,0,51,0
"107",1,6,1,32,1
"107",0,6,0,64,1
"107",0,2,1,83,0
"107",1,6,0,71,0
"107",1,10,1,100,1
"107",1,10,1,58,1
"107",1,6,1,39,1
"107",1,6,1,0,1
"107",1,2,0,65,0
"107",1,6,0,29,0
"107",1,10,1,75,1
"107",1,10,1,100,1
"107",1,6,1,35,1
"107",0,6,0,36,1
"107",0,2,0,17,1
"107",1,2,1,24,1
